"";"pop_Total";"pop_Y0-14";"pop_Y15-24";"pop_Y25-64";"pop_Y65-74";"pop_YGE75";"ARPR";"low_work";"rooms_pp";"mat_depriv";"ARPR_socexcl";"emp_Y15-24_ED0-2";"emp_Y25-64_ED0-2";"emp_Y15-24_ED3-4";"emp_Y25-64_ED3-4";"emp_Y15-24_ED5-8";"emp_Y25-64_ED5-8";"emp_TF";"emp_TP";"emp_Y15-24";"emp_Y25-64";"emp_YGE65";"emp_Y15-24_NaceA";"emp_Y25-64_NaceA";"emp_Y15-24_NaceB-E";"emp_Y25-64_NaceB-E";"emp_Y15-24_NaceF";"emp_Y25-64_NaceF";"emp_Y15-24_NaceG-I";"emp_Y25-64_NaceG-I";"emp_Y15-24_NaceJ";"emp_Y25-64_NaceJ";"emp_Y15-24_NaceK";"emp_Y25-64_NaceK";"emp_Y15-24_NaceL";"emp_Y25-64_NaceL";"emp_Y15-24_NaceM_N";"emp_Y25-64_NaceM_N";"emp_Y15-24_NaceO-Q";"emp_Y25-64_NaceO-Q";"emp_Y15-24_NaceR-U";"emp_Y25-64_NaceR-U";"unemp_Y15-24";"unemp_YGE25";"GDP";"GVAgr";"disp_income";"training";"earn_OC1_NaceB-F";"earn_OC2_NaceB-F";"earn_OC3_NaceB-F";"earn_OC4_NaceB-F";"earn_OC5_NaceB-F";"earn_OC6_NaceB-F";"earn_OC7_NaceB-F";"earn_OC8_NaceB-F";"earn_OC9_NaceB-F";"earn_OC1_NaceG-N";"earn_OC2_NaceG-N";"earn_OC3_NaceG-N";"earn_OC4_NaceG-N";"earn_OC5_NaceG-N";"earn_OC6_NaceG-N";"earn_OC7_NaceG-N";"earn_OC8_NaceG-N";"earn_OC9_NaceG-N";"earn_OC1_NaceP-S";"earn_OC2_NaceP-S";"earn_OC3_NaceP-S";"earn_OC4_NaceP-S";"earn_OC5_NaceP-S";"earn_OC6_NaceP-S";"earn_OC7_NaceP-S";"earn_OC8_NaceP-S";"earn_OC9_NaceP-S";"expend_ED5-8"
"ITC2";128591;13.9659851778118;8.84976398037188;55.176489800997;11.0458741280494;10.9618869127699;8.4;6.6;1.5;9.4;17.5;NA;38.4169884169884;68.1818181818182;44.4015444015444;NA;17.1814671814672;47.5470290875943;9.53012347725201;19.3321616871705;73.0071033938437;NA;NA;3.28185328185328;NA;11.969111969112;NA;9.84555984555985;NA;24.5173745173745;NA;NA;NA;NA;NA;NA;NA;9.65250965250965;NA;28.5714285714286;NA;7.91505791505791;NA;4.93212457137489;36500;NA;18000;7.9;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITC3";1591939;11.5732449547376;8.18825344438449;52.5243115471133;12.9732986000092;14.7408914537555;16.6;10;1.5;12.7;26.5;26.5625;29.8777246145667;65.1041666666667;47.2620946305157;8.33333333333333;22.8601807549176;40.5444343471715;10.5282540830019;14.729348226341;67.4874873677727;3.53586752283014;NA;1.89615452773348;13.0208333333333;12.8477760056707;9.375;7.23019670388091;52.0833333333333;28.9916710969343;NA;2.26829700513911;NA;3.38472443735602;NA;0.832890306574517;NA;10.6858054226475;NA;22.3994329257487;14.0625;9.44533049796208;12.0443107892476;5.48585282953;28700;NA;18500;8.7;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITC4";9973397;14.2968438938107;9.05936061704954;55.2711478345843;10.8666585717986;10.5059890827569;9;7;1.4;8.5;18.1;23.1590181430096;31.5636822194199;70.2241195304162;47.4148802017654;6.61686232657417;21.0214375788146;46.1084372306563;10.3923990681242;20.7409637354099;71.9285989379239;3.99234558043591;1.70757737459979;1.53846153846154;22.6254002134472;26.6179066834805;6.51013874066169;6.18411097099622;36.8729989327641;21.7704918032787;3.41515474919957;3.66708701134931;1.33404482390608;3.94955863808323;NA;0.746532156368222;10.5122732123799;11.3165195460277;5.12273212379936;16.8196721311475;11.2593383137673;7.38965952080706;9.41865535690174;4.44044482675291;34700;NA;19700;9;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF";14167819;14.5869593619173;11.6072770269016;54.6787900099514;9.71022427658061;9.41674932464905;31.6;19.7;1.2;18.3;43.4;28.1213535589265;36.3055289229786;69.3698949824971;43.5495898583147;2.45040840140023;20.1475444764035;31.0048734946736;6.01838002113306;10.4226335331511;48.4690953364954;2.22150468195027;4.66744457409568;6.45307339938212;15.169194865811;15.281772664323;7.58459743290548;7.116224565889;46.4994165694282;25.5805901779056;1.05017502917153;1.40353680622137;NA;1.99478001491424;NA;0.35953978906999;7.58459743290548;10.2775114520081;7.23453908984831;24.8055821881325;9.39323220536756;6.72738894215404;13.3171338609107;8.82212467850163;17500;NA;12000;6.4;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF1";1333939;12.8894199809736;9.83403289055946;55.0384987619374;10.4971816552331;11.7408667112964;22;11.6;1.3;9.5;29.5;24.3589743589744;31.4171122994652;73.7179487179487;49.8217468805704;NA;18.7611408199643;39.5072141446171;7.83778568629362;11.8920567159628;61.1294233021875;3.94414816512834;NA;5.14705882352941;23.7179487179487;21.301247771836;9.61538461538461;8.33333333333333;43.5897435897436;24.6212121212121;NA;0.935828877005348;NA;2.31729055258467;NA;0.579322638146168;NA;9.84848484848485;NA;21.2789661319073;NA;5.63725490196078;10.6723585912487;6.21135064275468;23100;NA;14700;8.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF2";314725;12.0873778695687;10.301374215585;54.7350861863532;10.3232981174041;12.552863611089;32.1;15.6;1.7;8.9;40.7;NA;35.0104821802935;64.7058823529412;45.0733752620545;NA;19.916142557652;35.2480858096941;7.20983573380106;10.4870300114124;55.3797927611529;2.50010417100713;NA;7.86163522012579;NA;18.5534591194969;NA;7.54716981132075;58.8235294117647;22.7463312368973;NA;NA;NA;NA;NA;NA;NA;9.43396226415094;NA;25.0524109014675;NA;5.76519916142558;10.1785879522532;7.17931186051623;20500;NA;13400;7;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF3";5869965;15.7243697364465;12.3562235890674;54.7189634009743;9.12240532950367;8.07803794400818;38.1;22.8;1.1;18.7;49;31.3453536754508;36.0534023567877;66.5742024965326;43.0011579592671;NA;20.9454396839452;29.440356002944;5.45746575054575;9.9406319539615;45.706952463026;2.06009943941525;NA;4.41386826510456;12.8987517337032;14.5085484640011;6.65742024965326;7.33601253320619;52.5658807212205;27.4913153054969;NA;1.69606975001703;NA;1.92085007833254;NA;0.44956065663102;5.96393897364771;10.0265649478918;7.48959778085992;24.3580137592807;10.5409153952843;7.79919624003815;12.6705142381285;9.11816144562752;16700;NA;11500;5.8;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF4";4090266;14.2660403993286;11.3352530128847;54.4367774614169;10.2864214698995;9.67550765647026;25.8;16.8;1.3;23.2;40.6;26.4705882352941;39.877585087638;70.1960784313725;40.6102197904108;3.52941176470588;19.5214689789483;30.8872440407291;5.87593736147912;10.9998662761355;48.427900902224;1.76363386960867;7.64705882352941;7.45618102568859;19.2156862745098;16.0530464620236;8.82352941176471;6.13929333209682;39.6078431372549;23.8709079106;NA;1.36325697857739;NA;2.17008253732727;NA;0.278215709913753;7.64705882352941;11.0173421125846;7.64705882352941;25.503106742094;8.03921568627451;6.14856718909394;15.2488342298584;9.13743587457802;17200;NA;12200;6.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF5";578391;12.9149658276149;10.9519338993864;54.9227079951106;9.68687272104856;11.5235195568396;25.6;19.6;1.5;15.1;39.6;25;34.1860465116279;72.2222222222222;47.4418604651163;NA;18.3720930232558;35.2369686139287;6.49824615997126;11.3663272555056;54.144578616669;2.5269198477327;NA;8.08139534883721;NA;18.3720930232558;NA;8.6046511627907;45.8333333333333;22.0348837209302;NA;1.1046511627907;NA;2.55813953488372;NA;NA;NA;8.37209302325581;NA;25.8720930232558;NA;4.76744186046512;9.94553634856737;6.74344922075698;19000;NA;11800;7.4;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITF6";1980533;13.9074683431177;11.54254940463;54.7370834012864;9.64179844516602;10.1711004057999;32.4;22;1.3;15.6;43.5;24.8868778280543;34.6810239739943;73.3031674208145;44.2299878098334;NA;21.0686712718407;28.311128461496;6.44432310998112;9.66737239943308;45.4023020313887;2.11518319270338;7.23981900452489;10.6867127184072;8.5972850678733;8.69565217391304;NA;6.88744412840309;42.9864253393665;26.2901259650549;NA;1.17838277123121;NA;1.46281999187322;NA;NA;15.8371040723982;10.6257618854124;9.50226244343891;27.4075579032913;8.5972850678733;6.64364079642422;14.3042116498399;9.96043276903952;16100;NA;11400;6.7;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITG";6758796;13.978155280911;11.1778636313332;54.88659518648;10.1815915142283;9.77579438704763;36.6;23.6;1.4;23.2;50.3;37.6670716889429;38.943838108231;59.7812879708384;41.8826739427012;2.55164034021871;19.1678035470668;29.0938939304118;7.18954692270897;10.89360665741;47.4219695374768;2.10545200866794;8.86998784933171;6.62801273306048;9.96354799513973;9.77717144156435;9.84204131227218;7.01455206912233;45.5650060753341;26.2278308321965;NA;1.16530241018645;NA;1.7962710322874;NA;0.432014552069122;6.318347509113;9.76580263756253;8.26245443499393;29.6441564347431;9.84204131227218;7.54888585720782;13.4879528358454;9.0999507483925;17700;NA;12300;6.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITG1";5094937;14.6031638860304;11.7530795768427;54.0410018808868;9.89311545952384;9.70963919671627;40.1;24.9;1.4;26;54.4;37.2712146422629;37.1472219988743;60.2329450915141;43.008764171424;2.49584026622296;19.8440138297017;27.6047886334139;6.66975259418886;10.0365390139142;45.1703467224532;1.80225642504416;7.98668885191348;6.94701294524403;9.65058236272879;9.63254804213235;9.31780366056572;6.49674358768192;45.2579034941764;25.512583420439;NA;1.10959234542092;NA;1.76087480903755;NA;0.506553027257377;6.65557404326123;9.93808796333521;9.48419301164726;30.8514915172469;10.3161397670549;7.24451234220471;13.3096865126283;9.11462290665294;17000;NA;11900;5.2;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITG2";1663859;12.0643035257194;9.41648300727405;57.475903907723;11.0649399979205;9.97836956136307;25.9;19.4;1.6;14.7;37.7;38.7387387387387;43.2977691561591;59.009009009009;39.1658583899127;NA;17.5363724539282;33.5209313083031;8.73487009482692;14.1692781965445;53.9046635115098;2.97031682427434;10.8108108108108;5.85838991270611;10.8108108108108;10.1454898157129;11.2612612612613;8.26382153249273;45.9459459459459;27.9340446168768;NA;1.29970902036857;NA;1.88166828322017;NA;NA;NA;9.35014548981571;NA;26.7313288069835;9.00900900900901;8.28322017458778;14.1692781965445;9.05804249826599;19900;NA;13400;9.7;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH";11654486;13.8699209900806;9.00986967593423;54.9090539042219;10.9832385572388;11.2279168725245;10.4;5.2;1.5;5.8;16.2;20.0442477876106;30.2312931090755;72.787610619469;50.288300441698;7.16814159292035;19.4804064492265;46.1723758004789;10.5000743459333;21.5227026419594;71.8180295304161;4.84046177928112;2.52212389380531;3.03313823190235;27.9646017699115;26.1885593681325;7.52212389380531;6.52102961335103;37.8318584070796;24.0279379446898;0.84070796460177;1.82336430296569;1.15044247787611;2.78291520703236;NA;0.446049739985639;6.85840707964602;9.29306555843252;7.16814159292035;19.3585587153768;7.74336283185841;6.52755717052155;8.78050081233918;4.16438350456181;31100;NA;18400;9.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH1";515714;16.1818372198544;11.2318067766243;53.8461240144731;9.72787242541409;9.01235956363411;5.4;2.4;1.4;3.3;9.7;27.363184079602;27.9574861367837;68.6567164179104;53.9741219963031;NA;18.0683918669131;48.6023266905833;14.5677373867242;34.7006422208411;77.9280641862207;7.34639819547627;NA;5.82255083179298;22.8855721393035;13.4935304990758;11.4427860696517;7.11645101663586;37.8109452736318;28.0499075785582;NA;1.7097966728281;NA;3.41959334565619;NA;NA;NA;7.62476894639556;7.96019900497512;27.2181146025878;NA;5.36044362292052;4.8339203093709;2.59256999938998;39700;NA;20600;12.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH2";536237;15.1515095004634;10.1526004360012;54.336235656995;10.225515956564;10.1341384499764;10;6.8;1.3;2.8;13.6;16.1016949152542;24.7787610619469;77.1186440677966;54.4946436888682;NA;20.7731718677224;45.4515956729881;12.4798450502439;21.674442525991;73.6861252492527;5.2209276764124;NA;3.35351653469958;20.3389830508475;18.5374941779227;16.1016949152542;7.31252911038659;33.8983050847458;20.9129017233349;NA;2.46856078248719;NA;2.98090358639963;NA;NA;NA;10.9920819748486;NA;27.899394503959;NA;5.17000465766185;8.08199551816612;3.72612679229587;33700;NA;18700;12;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH3";4926818;14.1161090180315;9.32934807009311;55.2960551820668;10.7811979253141;10.4772898044945;11.6;5.5;1.5;4.7;16.9;15.3465346534653;31.579769779676;76.8316831683168;50.5807594145528;7.82178217821782;17.8342622011563;45.4437053079475;10.1422662797101;21.9737185623531;70.4722178174792;4.22010622828483;NA;2.83348091046409;30.2970297029703;28.2566800354185;7.12871287128713;6.67222251158914;37.5247524752475;24.6471170373457;NA;1.75009115058076;NA;2.59909370279702;NA;0.49481743840825;6.13861386138614;8.81295900828168;6.83168316831683;17.6832126673264;8.91089108910891;6.25032553778843;8.37612044208511;3.9502307782569;29800;NA;17300;8.1;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH4";1229363;12.6138496115468;8.36384371418369;54.2906366955895;12.5131470525793;12.2185229261008;9.2;6;1.6;7.2;16.3;22.3809523809524;29.074794638997;72.8571428571429;51.0376134889754;NA;19.8875918720277;43.6757304268123;9.88006488594639;20.423644745288;69.3107431651906;3.71659178666105;NA;2.72373540856031;29.5238095238095;25.0972762645914;NA;6.37699956766105;36.6666666666667;21.9628188499784;NA;1.46995244271509;NA;2.91828793774319;NA;0.367488110678772;10;9.53307392996109;NA;23.3463035019455;NA;6.20406398616515;7.58592519110696;4.28609175402217;27800;NA;17900;11.1;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITH5";4446354;13.5217078982015;8.43895920117921;54.8435864530804;11.0210972855513;12.1746491619876;10.1;4.9;1.5;7.3;16.4;24.3767313019391;30.0061718004825;67.4515235457064;48.824552544465;8.17174515235457;21.1692756550525;47.4967787122901;10.3577604354739;19.2417369798468;73.0888154387461;5.52665642134453;3.32409972299169;2.95685350389946;26.8698060941828;26.7070639061886;5.81717451523546;6.22790775963642;39.0581717451524;23.7838747685575;NA;1.93009033271615;NA;2.84463894967177;NA;0.443247489199349;7.20221606648199;9.7458340346743;7.75623268698061;18.1450934186164;7.06371191135734;7.22100656455142;10.3137842260398;4.59608881719688;32200;NA;19400;9.4;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITI";12070842;13.3974829593495;9.08452782332832;55.1621916681537;10.9474716014011;11.4083259477674;15.4;9;1.4;7.4;22.1;24.4730679156909;27.988512095438;69.9648711943794;48.0282779189219;5.56206088992974;23.9832099856401;42.8388603098174;10.1635286978388;15.5757131953101;67.9803578591767;4.20969467484741;3.51288056206089;2.32850988622556;18.559718969555;16.5514194189771;5.6791569086651;6.59891748591627;45.0234192037471;24.4007511322214;1.5807962529274;3.68717552192643;0.936768149882904;2.90511432674252;NA;0.687065061305644;5.09367681498829;11.1123384513421;6.67447306791569;21.8336463050922;12.4707259953162;9.89727162266652;11.4629224159864;6.14662193312701;29200;NA;16800;9;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITI1";3750511;12.8574212953915;8.49009641619502;54.2120793673182;11.8132169189745;12.6271860021208;11.6;8.6;1.5;7.3;19.2;24.7663551401869;33.9659640030814;70.8722741433022;46.0326353386091;4.51713395638629;20.0084039498564;45.1388839191787;9.7720405852776;20.1619234851863;70.2281591359561;4.63649851632047;4.3613707165109;2.78731003571679;23.5202492211838;20.6457034806359;6.38629283489096;7.61257791161846;43.1464174454829;25.5129911058197;NA;1.90489530079137;NA;2.80831991035787;NA;0.630296239232439;4.20560747663551;9.60851600252118;5.45171339563863;19.118985923384;9.03426791277258;9.38441067301632;11.2115368912952;5.52440227017396;28700;NA;17400;8.8;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITI2";896742;13.0466734021603;8.8934163895524;53.8967729848719;11.3295685938653;12.8335686295501;16.5;10.6;1.4;5.2;21.9;20.3125;26.6808640097353;71.875;50.7453605111044;NA;22.5433526011561;42.3823802438228;10.0802963306217;16.0499554864516;68.0094762215118;3.3690078964007;NA;3.83328262853666;22.65625;20.5962884088835;NA;6.75387891694554;43.75;24.1253422573776;NA;1.73410404624277;NA;2.49467599634925;NA;0.456343170063888;NA;10.3437785214481;NA;19.9878308487983;NA;9.61362944934591;11.7866860603629;5.98380611100473;24000;NA;16500;9.8;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITI3";1553138;13.2836232195722;9.2711014732754;54.0266866176734;10.7942114609262;12.6243772285528;12.2;8.4;1.3;9.5;19.6;21.6326530612245;31.6121336059986;72.6530612244898;47.5800954328562;6.12244897959184;20.8077709611452;43.9278349530003;10.4192827118986;17.0147159931386;69.9313200072935;3.82158950630012;NA;1.89161554192229;31.4285714285714;30.2658486707567;NA;6.0838445807771;35.9183673469388;22.5971370143149;NA;1.82344921608725;NA;2.52215405589639;NA;0.306748466257669;NA;8.52079072937969;NA;18.8309475119291;13.469387755102;7.15746421267894;9.79214267360219;5.57234211200706;25300;NA;16500;9.3;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"ITI4";5870451;13.8262290239711;9.4441295907248;56.2629174487616;10.3765451751492;10.0901787613933;18.5;9.1;1.4;7.3;24.7;26.1560693641619;23.3027943197435;67.9190751445087;49.0471827759963;5.92485549132948;27.6500229042602;41.1870725072485;10.3549799057417;12.481669802115;66.0936931841749;4.14485692336759;NA;1.91937700412277;8.67052023121387;9.5831424644984;5.78034682080925;6.05130554283097;50.4335260115607;24.1960604672469;NA;5.64360971140632;NA;3.13330279431974;NA;0.861200183234082;6.06936416184971;12.9042601923958;8.23699421965318;24.6953733394411;16.0404624277457;11.0169491525424;11.9946682346915;6.71005923512482;31400;NA;16500;8.9;36.96;17.21;13.53;12.36;11.66;NA;9.88;10.02;9.75;25.27;17.62;15.71;12.49;9.7;10.07;8.27;9.31;8.21;32.25;25.2;13.25;12.01;9.93;NA;8.27;9.02;9.58;0.84
"LT";2943472;14.6115879478385;13.2583221447325;53.691354971272;9.38898008882028;9.04975484733675;19.1;8.7;1.4;13.6;27.3;8.16135084427767;3.86829185711867;65.1969981238274;52.4208566108007;26.6416510318949;43.7108515320806;53.3509686440674;5.34933803054463;27.3154732162304;74.753700036067;5.73019443968464;8.25515947467167;9.0401218892839;19.7936210131332;17.2083968173354;7.5046904315197;7.66886744540376;38.3677298311445;27.2811918063315;NA;1.81987472490266;NA;1.42204164550533;NA;1.18503470458778;9.38086303939962;7.00016929067208;7.12945590994372;23.1843575418994;5.81613508442777;4.18147960047401;6.5085649126853;7.14150301171077;20600;3;11400;5.1;10.7;7.17;5.6;5.07;3.44;NA;4.32;4.71;3.82;10.27;7.94;5.75;4.84;3.9;NA;5.04;5.77;3.46;8.73;7.57;4.6;4.1;3.36;NA;4.27;3.65;2.94;1.34
"LT0";2943472;14.6115879478385;13.2583221447325;53.691354971272;9.38898008882028;9.04975484733675;NA;NA;NA;NA;NA;8.16135084427767;3.86829185711867;65.1969981238274;52.4208566108007;26.6416510318949;43.7108515320806;53.3509686440674;5.34933803054463;27.3154732162304;74.753700036067;5.73019443968464;8.25515947467167;9.0401218892839;19.7936210131332;17.2083968173354;7.5046904315197;7.66886744540376;38.3677298311445;27.2811918063315;NA;1.81987472490266;NA;1.42204164550533;NA;1.18503470458778;9.38086303939962;7.00016929067208;7.12945590994372;23.1843575418994;5.81613508442777;4.18147960047401;6.5085649126853;7.14150301171077;20600;3;11400;5.1;10.7;7.17;5.6;5.07;3.44;NA;4.32;4.71;3.82;10.27;7.94;5.75;4.84;3.9;NA;5.04;5.77;3.46;8.73;7.57;4.6;4.1;3.36;NA;4.27;3.65;2.94;1.34
"LT00";2943472;14.6115879478385;13.2583221447325;53.691354971272;9.38898008882028;9.04975484733675;NA;NA;NA;NA;NA;8.16135084427767;3.86829185711867;65.1969981238274;52.4208566108007;26.6416510318949;43.7108515320806;53.3509686440674;5.34933803054463;27.3154732162304;74.753700036067;5.73019443968464;8.25515947467167;9.0401218892839;19.7936210131332;17.2083968173354;7.5046904315197;7.66886744540376;38.3677298311445;27.2811918063315;NA;1.81987472490266;NA;1.42204164550533;NA;1.18503470458778;9.38086303939962;7.00016929067208;7.12945590994372;23.1843575418994;5.81613508442777;4.18147960047401;6.5085649126853;7.14150301171077;20600;3;11400;5.1;10.7;7.17;5.6;5.07;3.44;NA;4.32;4.71;3.82;10.27;7.94;5.75;4.84;3.9;NA;5.04;5.77;3.46;8.73;7.57;4.6;4.1;3.36;NA;4.27;3.65;2.94;1.34
"LU";549680;16.8377965361665;12.0371852714307;57.0488284092563;7.41376801047882;6.66242177266773;16.4;6.1;2;1.4;19;37.1900826446281;14.3042912873862;49.5867768595041;33.8534893801474;12.396694214876;50.5851755526658;47.1101345052604;11.0105968076404;18.2873379076867;73.5683353210921;3.61878667252565;NA;1.25704377980061;5.78512396694215;6.24187256176853;7.43801652892562;4.42132639791938;26.4462809917355;14.9978326831383;NA;4.46467273515388;NA;13.2206328565236;NA;0.520156046814044;7.43801652892562;10.8799306458604;33.0578512396694;30.4724750758561;10.7438016528926;11.4000866926745;5.28972584106641;3.30193205357596;73000;3.6;NA;14.5;29.26;22.36;18.14;14.62;10.39;NA;11.45;11.19;10.42;32.52;21.66;18.2;16.04;11.12;11.02;11.01;12.27;10.02;28.26;31.77;23.39;19.45;14.84;NA;NA;NA;12.75;NA
"LU0";549680;16.8377965361665;12.0371852714307;57.0488284092563;7.41376801047882;6.66242177266773;NA;NA;NA;NA;NA;37.1900826446281;14.3042912873862;49.5867768595041;33.8534893801474;12.396694214876;50.5851755526658;47.1101345052604;11.0105968076404;18.2873379076867;73.5683353210921;3.61878667252565;NA;1.25704377980061;5.78512396694215;6.24187256176853;7.43801652892562;4.42132639791938;26.4462809917355;14.9978326831383;NA;4.46467273515388;NA;13.2206328565236;NA;0.520156046814044;7.43801652892562;10.8799306458604;33.0578512396694;30.4724750758561;10.7438016528926;11.4000866926745;5.28972584106641;3.30193205357596;73000;3.6;NA;14.5;29.26;22.36;18.14;14.62;10.39;NA;11.45;11.19;10.42;32.52;21.66;18.2;16.04;11.12;11.02;11.01;12.27;10.02;28.26;31.77;23.39;19.45;14.84;NA;NA;NA;12.75;NA
"LU00";549680;16.8377965361665;12.0371852714307;57.0488284092563;7.41376801047882;6.66242177266773;NA;NA;NA;NA;NA;37.1900826446281;14.3042912873862;49.5867768595041;33.8534893801474;12.396694214876;50.5851755526658;47.1101345052604;11.0105968076404;18.2873379076867;73.5683353210921;3.61878667252565;NA;1.25704377980061;5.78512396694215;6.24187256176853;7.43801652892562;4.42132639791938;26.4462809917355;14.9978326831383;NA;4.46467273515388;NA;13.2206328565236;NA;0.520156046814044;7.43801652892562;10.8799306458604;33.0578512396694;30.4724750758561;10.7438016528926;11.4000866926745;5.28972584106641;3.30193205357596;73000;3.6;NA;14.5;29.26;22.36;18.14;14.62;10.39;NA;11.45;11.19;10.42;32.52;21.66;18.2;16.04;11.12;11.02;11.01;12.27;10.02;28.26;31.77;23.39;19.45;14.84;NA;NA;NA;12.75;NA
